Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0091,0.082,0.048
5.0,0.1131,0.2394,0.0945
10.0,0.2142,0.3383,0.1941
15.0,0.2426,0.4009,0.1886
20.0,0.2867,0.4611,0.1793
25.0,0.3798,0.5744,0.281
30.0,0.3877,0.6472,0.2732
35.0,0.4617,0.7328,0.2863
40.0,0.527,0.9102,0.3303
45.0,0.5446,0.9316,0.333
50.0,0.563,0.9387,0.3793
55.00000000000001,0.6326,1.0692,0.3516
60.0,0.6942,1.1594,0.3748
65.0,0.7171,1.2026,0.3978
70.0,0.7189,1.209,0.3707
