Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0699,0.2133,0.1851
5.0,0.1185,0.2439,0.2016
10.0,0.1443,0.2863,0.262
15.0,0.2002,0.4758,0.3642
20.0,0.2326,0.5748,0.3634
25.0,0.2524,0.5529,0.3818
30.0,0.2747,0.5328,0.3339
35.0,0.2162,0.3549,0.2532
40.0,0.2334,0.459,0.3549
45.0,0.2798,0.5028,0.3072
50.0,0.2344,0.3473,0.2949
55.00000000000001,0.3056,0.5279,0.2936
60.0,0.246,0.3431,0.2366
65.0,0.3525,0.6229,0.2796
70.0,0.4322,0.6481,0.3316
