Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.8316,0.2,0.5818,0.8913,0.1087,0.4182,0.5614,0.8991,0.7366,0.5714
0.0,Female,0.8106,0.207,0.5556,0.8586,0.1414,0.4444,0.4255,0.9111,0.7071,0.4819
5.0,Male,0.8211,0.2035,0.5636,0.8826,0.1174,0.4364,0.5345,0.8943,0.7231,0.5487
5.0,Female,0.815,0.1762,0.4722,0.8796,0.1204,0.5278,0.425,0.8984,0.6759,0.4474
10.0,Male,0.8386,0.1649,0.5091,0.9174,0.0826,0.4909,0.5957,0.8866,0.7132,0.549
10.0,Female,0.793,0.2423,0.6111,0.8272,0.1728,0.3889,0.4,0.9186,0.7192,0.4835
15.0,Male,0.8281,0.1544,0.4545,0.9174,0.0826,0.5455,0.5682,0.8755,0.686,0.5051
15.0,Female,0.7709,0.2643,0.6111,0.801,0.199,0.3889,0.3667,0.9162,0.7061,0.4583
20.0,Male,0.8316,0.1439,0.4364,0.9261,0.0739,0.5636,0.5854,0.873,0.6812,0.5
20.0,Female,0.8062,0.2379,0.6389,0.8377,0.1623,0.3611,0.4259,0.9249,0.7383,0.5111
25.0,Male,0.8281,0.1474,0.4364,0.9217,0.0783,0.5636,0.5714,0.8724,0.6791,0.4948
25.0,Female,0.7709,0.2819,0.6667,0.7906,0.2094,0.3333,0.375,0.9264,0.7286,0.48
30.0,Male,0.8316,0.1649,0.4909,0.913,0.087,0.5091,0.5745,0.8824,0.702,0.5294
30.0,Female,0.6916,0.3612,0.6667,0.6963,0.3037,0.3333,0.2927,0.9172,0.6815,0.4068
35.0,Male,0.8351,0.1474,0.4545,0.9261,0.0739,0.5455,0.5952,0.8765,0.6903,0.5155
35.0,Female,0.6652,0.3789,0.6389,0.6702,0.3298,0.3611,0.2674,0.9078,0.6545,0.377
40.0,Male,0.8316,0.1509,0.4545,0.9217,0.0783,0.5455,0.5814,0.876,0.6881,0.5102
40.0,Female,0.6432,0.4185,0.6944,0.6335,0.3665,0.3056,0.2632,0.9167,0.664,0.3817
45.0,Male,0.8246,0.186,0.5273,0.8957,0.1043,0.4727,0.5472,0.8879,0.7115,0.537
45.0,Female,0.6079,0.4626,0.7222,0.5864,0.4136,0.2778,0.2476,0.918,0.6543,0.3688
50.0,Male,0.8281,0.1965,0.5636,0.8913,0.1087,0.4364,0.5536,0.8952,0.7275,0.5586
50.0,Female,0.5551,0.5242,0.75,0.5183,0.4817,0.25,0.2269,0.9167,0.6342,0.3484
55.00000000000001,Male,0.8351,0.1895,0.5636,0.9,0.1,0.4364,0.5741,0.8961,0.7318,0.5688
55.00000000000001,Female,0.5022,0.5859,0.7778,0.4503,0.5497,0.2222,0.2105,0.9149,0.614,0.3314
60.0,Male,0.8175,0.2351,0.6364,0.8609,0.1391,0.3636,0.5224,0.9083,0.7486,0.5738
60.0,Female,0.4802,0.6167,0.8056,0.4188,0.5812,0.1944,0.2071,0.9195,0.6122,0.3295
65.0,Male,0.8175,0.2211,0.6,0.8696,0.1304,0.4,0.5238,0.9009,0.7348,0.5593
65.0,Female,0.4273,0.6872,0.8611,0.3455,0.6545,0.1389,0.1987,0.9296,0.6033,0.3229
70.0,Male,0.8175,0.214,0.5818,0.8739,0.1261,0.4182,0.5246,0.8973,0.7279,0.5517
70.0,Female,0.3656,0.7401,0.8333,0.2775,0.7225,0.1667,0.1786,0.8983,0.5554,0.2941
