Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.087,0.1841,0.0257
5.0,0.0249,0.1561,0.1776
10.0,0.0194,0.3179,0.2149
15.0,0.0002,0.3193,0.2973
20.0,0.0601,0.2108,0.2132
25.0,0.0549,0.316,0.2797
30.0,0.1166,0.2824,0.3309
35.0,0.1974,0.3436,0.425
40.0,0.1927,0.3645,0.3733
45.0,0.2342,0.3711,0.3699
50.0,0.2606,0.4851,0.4965
55.00000000000001,0.3092,0.5156,0.5134
60.0,0.3885,0.5179,0.6321
65.0,0.426,0.5608,0.7142
70.0,0.5321,0.8011,0.8125
