Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0374,0.1107,0.1655
5.0,0.0917,0.1959,0.2405
10.0,0.1918,0.42,0.2836
15.0,0.2837,0.6284,0.3253
20.0,0.3372,0.736,0.3582
25.0,0.4299,0.8822,0.4294
30.0,0.484,0.9223,0.4532
35.0,0.5682,1.1013,0.4892
40.0,0.6068,1.1578,0.4739
45.0,0.591,1.1384,0.4367
50.0,0.6729,1.2429,0.6314
55.00000000000001,0.6767,1.2423,0.5735
60.0,0.7306,1.3266,0.6387
65.0,0.7455,1.3038,0.5274
70.0,0.7648,1.2872,0.5353
