Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0051,0.0996,0.1346
5.0,0.0051,0.0996,0.1346
10.0,0.0051,0.0996,0.1346
15.0,0.0051,0.0996,0.1346
20.0,0.0051,0.0996,0.1346
25.0,0.0051,0.0996,0.1346
30.0,0.0051,0.0996,0.1346
35.0,0.0051,0.0996,0.1346
40.0,0.0051,0.0996,0.1346
45.0,0.0051,0.0996,0.1346
50.0,0.0051,0.0996,0.1346
55.00000000000001,0.0051,0.0996,0.1346
60.0,0.0051,0.0996,0.1346
65.0,0.0051,0.0996,0.1346
70.0,0.0051,0.0996,0.1346
