Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0471,0.1158,0.1809
5.0,0.146,0.3193,0.1546
10.0,0.2196,0.355,0.1866
15.0,0.2973,0.4675,0.2021
20.0,0.3268,0.4814,0.2385
25.0,0.4107,0.6414,0.2425
30.0,0.4915,0.8169,0.2084
35.0,0.5144,0.8339,0.1747
40.0,0.5838,0.9575,0.2164
45.0,0.5953,0.9906,0.1888
50.0,0.7032,1.1903,0.2138
55.00000000000001,0.7081,1.1959,0.3465
60.0,0.7563,1.2796,0.3018
65.0,0.8094,1.3836,0.303
70.0,0.8227,1.4271,0.5763
