Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.8277,0.2135,0.6038,0.8832,0.1168,0.3962,0.5614,0.9,0.7435,0.5818
0.0,Female,0.8653,0.1265,0.4737,0.9372,0.0628,0.5263,0.5806,0.9065,0.7054,0.5217
5.0,Male,0.8277,0.2135,0.6038,0.8832,0.1168,0.3962,0.5614,0.9,0.7435,0.5818
5.0,Female,0.8653,0.1265,0.4737,0.9372,0.0628,0.5263,0.5806,0.9065,0.7054,0.5217
10.0,Male,0.8277,0.2135,0.6038,0.8832,0.1168,0.3962,0.5614,0.9,0.7435,0.5818
10.0,Female,0.8653,0.1265,0.4737,0.9372,0.0628,0.5263,0.5806,0.9065,0.7054,0.5217
15.0,Male,0.8277,0.2135,0.6038,0.8832,0.1168,0.3962,0.5614,0.9,0.7435,0.5818
15.0,Female,0.8653,0.1265,0.4737,0.9372,0.0628,0.5263,0.5806,0.9065,0.7054,0.5217
20.0,Male,0.8277,0.2135,0.6038,0.8832,0.1168,0.3962,0.5614,0.9,0.7435,0.5818
20.0,Female,0.8653,0.1265,0.4737,0.9372,0.0628,0.5263,0.5806,0.9065,0.7054,0.5217
25.0,Male,0.8277,0.2135,0.6038,0.8832,0.1168,0.3962,0.5614,0.9,0.7435,0.5818
25.0,Female,0.8653,0.1265,0.4737,0.9372,0.0628,0.5263,0.5806,0.9065,0.7054,0.5217
30.0,Male,0.8277,0.2135,0.6038,0.8832,0.1168,0.3962,0.5614,0.9,0.7435,0.5818
30.0,Female,0.8653,0.1265,0.4737,0.9372,0.0628,0.5263,0.5806,0.9065,0.7054,0.5217
35.0,Male,0.8277,0.2135,0.6038,0.8832,0.1168,0.3962,0.5614,0.9,0.7435,0.5818
35.0,Female,0.8653,0.1265,0.4737,0.9372,0.0628,0.5263,0.5806,0.9065,0.7054,0.5217
40.0,Male,0.8277,0.2135,0.6038,0.8832,0.1168,0.3962,0.5614,0.9,0.7435,0.5818
40.0,Female,0.8653,0.1265,0.4737,0.9372,0.0628,0.5263,0.5806,0.9065,0.7054,0.5217
45.0,Male,0.8277,0.2135,0.6038,0.8832,0.1168,0.3962,0.5614,0.9,0.7435,0.5818
45.0,Female,0.8653,0.1265,0.4737,0.9372,0.0628,0.5263,0.5806,0.9065,0.7054,0.5217
50.0,Male,0.8277,0.2135,0.6038,0.8832,0.1168,0.3962,0.5614,0.9,0.7435,0.5818
50.0,Female,0.8653,0.1265,0.4737,0.9372,0.0628,0.5263,0.5806,0.9065,0.7054,0.5217
55.00000000000001,Male,0.8277,0.2135,0.6038,0.8832,0.1168,0.3962,0.5614,0.9,0.7435,0.5818
55.00000000000001,Female,0.8653,0.1265,0.4737,0.9372,0.0628,0.5263,0.5806,0.9065,0.7054,0.5217
60.0,Male,0.8277,0.2135,0.6038,0.8832,0.1168,0.3962,0.5614,0.9,0.7435,0.5818
60.0,Female,0.8653,0.1265,0.4737,0.9372,0.0628,0.5263,0.5806,0.9065,0.7054,0.5217
65.0,Male,0.8277,0.2135,0.6038,0.8832,0.1168,0.3962,0.5614,0.9,0.7435,0.5818
65.0,Female,0.8653,0.1265,0.4737,0.9372,0.0628,0.5263,0.5806,0.9065,0.7054,0.5217
70.0,Male,0.8277,0.2135,0.6038,0.8832,0.1168,0.3962,0.5614,0.9,0.7435,0.5818
70.0,Female,0.8653,0.1265,0.4737,0.9372,0.0628,0.5263,0.5806,0.9065,0.7054,0.5217
