Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.8211,0.2386,0.6545,0.8609,0.1391,0.3455,0.5294,0.9124,0.7577,0.5854
0.0,Female,0.793,0.2335,0.5833,0.8325,0.1675,0.4167,0.3962,0.9138,0.7079,0.4719
5.0,Male,0.8035,0.2351,0.6,0.8522,0.1478,0.4,0.4925,0.8991,0.7261,0.541
5.0,Female,0.7533,0.3084,0.6944,0.7644,0.2356,0.3056,0.3571,0.9299,0.7294,0.4717
10.0,Male,0.8175,0.2211,0.6,0.8696,0.1304,0.4,0.5238,0.9009,0.7348,0.5593
10.0,Female,0.6784,0.3921,0.7222,0.6702,0.3298,0.2778,0.2921,0.9275,0.6962,0.416
15.0,Male,0.8246,0.207,0.5818,0.8826,0.1174,0.4182,0.5424,0.8982,0.7322,0.5614
15.0,Female,0.6432,0.4449,0.7778,0.6178,0.3822,0.2222,0.2772,0.9365,0.6978,0.4088
20.0,Male,0.8211,0.2105,0.5818,0.8783,0.1217,0.4182,0.5333,0.8978,0.73,0.5565
20.0,Female,0.5551,0.533,0.7778,0.5131,0.4869,0.2222,0.2314,0.9245,0.6454,0.3567
25.0,Male,0.807,0.2035,0.5273,0.8739,0.1261,0.4727,0.5,0.8855,0.7006,0.5133
25.0,Female,0.5374,0.5595,0.8056,0.4869,0.5131,0.1944,0.2283,0.93,0.6462,0.3558
30.0,Male,0.8246,0.1789,0.5091,0.9,0.1,0.4909,0.549,0.8846,0.7045,0.5283
30.0,Female,0.4626,0.652,0.8611,0.3874,0.6126,0.1389,0.2095,0.9367,0.6243,0.337
35.0,Male,0.8351,0.1754,0.5273,0.9087,0.0913,0.4727,0.58,0.8894,0.718,0.5524
35.0,Female,0.4009,0.7048,0.8333,0.3194,0.6806,0.1667,0.1875,0.9104,0.5764,0.3061
40.0,Male,0.8211,0.1754,0.4909,0.9,0.1,0.5091,0.54,0.8809,0.6955,0.5143
40.0,Female,0.4405,0.674,0.8611,0.3613,0.6387,0.1389,0.2026,0.9324,0.6112,0.328
45.0,Male,0.8246,0.186,0.5273,0.8957,0.1043,0.4727,0.5472,0.8879,0.7115,0.537
45.0,Female,0.3568,0.7577,0.8611,0.2618,0.7382,0.1389,0.1802,0.9091,0.5614,0.2981
50.0,Male,0.8246,0.1649,0.4727,0.9087,0.0913,0.5273,0.5532,0.8782,0.6907,0.5098
50.0,Female,0.304,0.8194,0.8889,0.1937,0.8063,0.1111,0.172,0.9024,0.5413,0.2883
55.00000000000001,Male,0.8351,0.1684,0.5091,0.913,0.087,0.4909,0.5833,0.8861,0.7111,0.5437
55.00000000000001,Female,0.2775,0.8546,0.9167,0.1571,0.8429,0.0833,0.1701,0.9091,0.5369,0.287
60.0,Male,0.8246,0.1509,0.4364,0.9174,0.0826,0.5636,0.5581,0.8719,0.6769,0.4898
60.0,Female,0.2687,0.8634,0.9167,0.1466,0.8534,0.0833,0.1684,0.9032,0.5316,0.2845
65.0,Male,0.8211,0.1544,0.4364,0.913,0.087,0.5636,0.5455,0.8714,0.6747,0.4848
65.0,Female,0.2159,0.9339,0.9722,0.0733,0.9267,0.0278,0.1651,0.9333,0.5228,0.2823
70.0,Male,0.8211,0.1544,0.4364,0.913,0.087,0.5636,0.5455,0.8714,0.6747,0.4848
70.0,Female,0.1982,0.9427,0.9444,0.0576,0.9424,0.0556,0.1589,0.8462,0.501,0.272
