Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0152,0.0247,0.035
5.0,0.0464,0.0632,0.063
10.0,0.0889,0.1095,0.1649
15.0,0.1122,0.2693,0.335
20.0,0.1624,0.3432,0.4192
25.0,0.2091,0.3236,0.4348
30.0,0.1632,0.246,0.3776
35.0,0.2212,0.3992,0.588
40.0,0.2908,0.3973,0.6183
45.0,0.3254,0.3963,0.5582
50.0,0.3593,0.4404,0.4846
55.00000000000001,0.3277,0.5352,0.533
60.0,0.3191,0.5413,0.7022
65.0,0.4621,0.6388,0.7755
70.0,0.5241,0.7507,0.9058
