Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.8218,0.1855,0.5185,0.8959,0.1041,0.4815,0.549,0.8839,0.7072,0.5333
0.0,Female,0.8017,0.2194,0.5676,0.845,0.155,0.4324,0.4038,0.9135,0.7063,0.4719
5.0,Male,0.8182,0.1455,0.4074,0.9186,0.0814,0.5926,0.55,0.8638,0.663,0.4681
5.0,Female,0.7722,0.2025,0.4348,0.8534,0.1466,0.5652,0.4167,0.8624,0.6441,0.4255
10.0,Male,0.8255,0.1455,0.4259,0.9231,0.0769,0.5741,0.575,0.8681,0.6745,0.4894
10.0,Female,0.7553,0.2025,0.4107,0.8619,0.1381,0.5893,0.4792,0.8254,0.6363,0.4423
15.0,Male,0.8291,0.1273,0.3889,0.9367,0.0633,0.6111,0.6,0.8625,0.6628,0.4719
15.0,Female,0.7131,0.2616,0.4531,0.8092,0.1908,0.5469,0.4677,0.8,0.6312,0.4603
20.0,Male,0.8255,0.1164,0.3519,0.9412,0.0588,0.6481,0.5938,0.856,0.6465,0.4419
20.0,Female,0.654,0.3038,0.4342,0.7578,0.2422,0.5658,0.4583,0.7394,0.596,0.4459
25.0,Male,0.8218,0.1273,0.3704,0.9321,0.0679,0.6296,0.5714,0.8583,0.6512,0.4494
25.0,Female,0.6414,0.3291,0.4578,0.7403,0.2597,0.5422,0.4872,0.717,0.599,0.472
30.0,Male,0.8255,0.1164,0.3519,0.9412,0.0588,0.6481,0.5938,0.856,0.6465,0.4419
30.0,Female,0.5992,0.3629,0.4494,0.6892,0.3108,0.5506,0.4651,0.6755,0.5693,0.4571
35.0,Male,0.84,0.1018,0.3519,0.9593,0.0407,0.6481,0.6786,0.8583,0.6556,0.4634
35.0,Female,0.6076,0.3544,0.4545,0.7174,0.2826,0.5455,0.5357,0.6471,0.586,0.4918
40.0,Male,0.8255,0.1018,0.3148,0.9502,0.0498,0.6852,0.6071,0.8502,0.6325,0.4146
40.0,Female,0.5907,0.4093,0.5,0.6667,0.3333,0.5,0.5567,0.6143,0.5833,0.5268
45.0,Male,0.8291,0.1055,0.3333,0.9502,0.0498,0.6667,0.6207,0.8537,0.6418,0.4337
45.0,Female,0.5612,0.4388,0.5,0.6218,0.3782,0.5,0.5673,0.5564,0.5609,0.5315
50.0,Male,0.8327,0.1236,0.3889,0.9412,0.0588,0.6111,0.6176,0.8631,0.665,0.4773
50.0,Female,0.5949,0.4979,0.5873,0.6036,0.3964,0.4127,0.6271,0.563,0.5955,0.6066
55.00000000000001,Male,0.8182,0.1527,0.4259,0.914,0.086,0.5741,0.5476,0.867,0.67,0.4792
55.00000000000001,Female,0.616,0.5738,0.6642,0.55,0.45,0.3358,0.6691,0.5446,0.6071,0.6667
60.0,Male,0.8255,0.1382,0.4074,0.9276,0.0724,0.5926,0.5789,0.865,0.6675,0.4783
60.0,Female,0.5949,0.6076,0.6622,0.4831,0.5169,0.3378,0.6806,0.4624,0.5727,0.6712
65.0,Male,0.7927,0.2145,0.5185,0.8597,0.1403,0.4815,0.4746,0.8796,0.6891,0.4956
65.0,Female,0.6329,0.7046,0.7469,0.3867,0.6133,0.2531,0.7246,0.4143,0.5668,0.7356
70.0,Male,0.7927,0.2,0.4815,0.8688,0.1312,0.5185,0.4727,0.8727,0.6751,0.4771
70.0,Female,0.6624,0.7679,0.7898,0.2951,0.7049,0.2102,0.7637,0.3273,0.5424,0.7765
