Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.8218,0.1855,0.5185,0.8959,0.1041,0.4815,0.549,0.8839,0.7072,0.5333
0.0,Female,0.8017,0.2194,0.5676,0.845,0.155,0.4324,0.4038,0.9135,0.7063,0.4719
5.0,Male,0.8218,0.1855,0.5185,0.8959,0.1041,0.4815,0.549,0.8839,0.7072,0.5333
5.0,Female,0.7806,0.2194,0.5,0.8482,0.1518,0.5,0.4423,0.8757,0.6741,0.4694
10.0,Male,0.8218,0.1855,0.5185,0.8959,0.1041,0.4815,0.549,0.8839,0.7072,0.5333
10.0,Female,0.7553,0.2194,0.4464,0.8508,0.1492,0.5536,0.4808,0.8324,0.6486,0.463
15.0,Male,0.8218,0.1855,0.5185,0.8959,0.1041,0.4815,0.549,0.8839,0.7072,0.5333
15.0,Female,0.7384,0.2194,0.4219,0.8555,0.1445,0.5781,0.5192,0.8,0.6387,0.4655
20.0,Male,0.8218,0.1855,0.5185,0.8959,0.1041,0.4815,0.549,0.8839,0.7072,0.5333
20.0,Female,0.7046,0.2194,0.3816,0.8571,0.1429,0.6184,0.5577,0.7459,0.6194,0.4531
25.0,Male,0.8218,0.1855,0.5185,0.8959,0.1041,0.4815,0.549,0.8839,0.7072,0.5333
25.0,Female,0.6835,0.2194,0.3614,0.8571,0.1429,0.6386,0.5769,0.7135,0.6093,0.4444
30.0,Male,0.8218,0.1855,0.5185,0.8959,0.1041,0.4815,0.549,0.8839,0.7072,0.5333
30.0,Female,0.6667,0.2194,0.3483,0.8581,0.1419,0.6517,0.5962,0.6865,0.6032,0.4397
35.0,Male,0.8218,0.1855,0.5185,0.8959,0.1041,0.4815,0.549,0.8839,0.7072,0.5333
35.0,Female,0.6245,0.2194,0.3131,0.8478,0.1522,0.6869,0.5962,0.6324,0.5805,0.4106
40.0,Male,0.8218,0.1855,0.5185,0.8959,0.1041,0.4815,0.549,0.8839,0.7072,0.5333
40.0,Female,0.5865,0.2194,0.287,0.8372,0.1628,0.713,0.5962,0.5838,0.5621,0.3875
45.0,Male,0.8218,0.1855,0.5185,0.8959,0.1041,0.4815,0.549,0.8839,0.7072,0.5333
45.0,Female,0.5612,0.2194,0.2797,0.8403,0.1597,0.7203,0.6346,0.5405,0.56,0.3882
50.0,Male,0.8218,0.1855,0.5185,0.8959,0.1041,0.4815,0.549,0.8839,0.7072,0.5333
50.0,Female,0.5443,0.2194,0.2778,0.8468,0.1532,0.7222,0.6731,0.5081,0.5623,0.3933
55.00000000000001,Male,0.8218,0.1855,0.5185,0.8959,0.1041,0.4815,0.549,0.8839,0.7072,0.5333
55.00000000000001,Female,0.5148,0.2194,0.2701,0.85,0.15,0.7299,0.7115,0.4595,0.56,0.3915
60.0,Male,0.8218,0.1855,0.5185,0.8959,0.1041,0.4815,0.549,0.8839,0.7072,0.5333
60.0,Female,0.4684,0.2194,0.25,0.8315,0.1685,0.75,0.7115,0.4,0.5407,0.37
65.0,Male,0.8218,0.1855,0.5185,0.8959,0.1041,0.4815,0.549,0.8839,0.7072,0.5333
65.0,Female,0.4346,0.2194,0.2469,0.84,0.16,0.7531,0.7692,0.3405,0.5435,0.3738
70.0,Male,0.8218,0.1855,0.5185,0.8959,0.1041,0.4815,0.549,0.8839,0.7072,0.5333
70.0,Female,0.4008,0.2194,0.2443,0.8525,0.1475,0.7557,0.8269,0.2811,0.5484,0.3772
