Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.8387,0.1577,0.4906,0.9204,0.0796,0.5094,0.5909,0.8851,0.7055,0.5361
0.0,Female,0.7768,0.2575,0.6053,0.8103,0.1897,0.3947,0.3833,0.9133,0.7078,0.4694
5.0,Male,0.8387,0.1577,0.4906,0.9204,0.0796,0.5094,0.5909,0.8851,0.7055,0.5361
5.0,Female,0.7597,0.2575,0.5455,0.8095,0.1905,0.4545,0.4,0.8844,0.6775,0.4615
10.0,Male,0.8387,0.1577,0.4906,0.9204,0.0796,0.5094,0.5909,0.8851,0.7055,0.5361
10.0,Female,0.7296,0.2575,0.4717,0.8056,0.1944,0.5283,0.4167,0.8382,0.6386,0.4425
15.0,Male,0.8387,0.1577,0.4906,0.9204,0.0796,0.5094,0.5909,0.8851,0.7055,0.5361
15.0,Female,0.7039,0.2575,0.4262,0.8023,0.1977,0.5738,0.4333,0.7977,0.6143,0.4298
20.0,Male,0.8387,0.1577,0.4906,0.9204,0.0796,0.5094,0.5909,0.8851,0.7055,0.5361
20.0,Female,0.6953,0.2575,0.4225,0.8148,0.1852,0.5775,0.5,0.763,0.6187,0.458
25.0,Male,0.8387,0.1577,0.4906,0.9204,0.0796,0.5094,0.5909,0.8851,0.7055,0.5361
25.0,Female,0.6652,0.2575,0.3846,0.8065,0.1935,0.6154,0.5,0.7225,0.5955,0.4348
30.0,Male,0.8387,0.1577,0.4906,0.9204,0.0796,0.5094,0.5909,0.8851,0.7055,0.5361
30.0,Female,0.6395,0.2575,0.3605,0.8027,0.1973,0.6395,0.5167,0.6821,0.5816,0.4247
35.0,Male,0.8387,0.1577,0.4906,0.9204,0.0796,0.5094,0.5909,0.8851,0.7055,0.5361
35.0,Female,0.618,0.2575,0.3564,0.8182,0.1818,0.6436,0.6,0.6243,0.5873,0.4472
40.0,Male,0.8387,0.1577,0.4906,0.9204,0.0796,0.5094,0.5909,0.8851,0.7055,0.5361
40.0,Female,0.588,0.2575,0.3393,0.8182,0.1818,0.6607,0.6333,0.5723,0.5787,0.4419
45.0,Male,0.8387,0.1577,0.4906,0.9204,0.0796,0.5094,0.5909,0.8851,0.7055,0.5361
45.0,Female,0.5708,0.2575,0.3333,0.823,0.177,0.6667,0.6667,0.5376,0.5782,0.4444
50.0,Male,0.8387,0.1577,0.4906,0.9204,0.0796,0.5094,0.5909,0.8851,0.7055,0.5361
50.0,Female,0.5536,0.2575,0.3308,0.835,0.165,0.6692,0.7167,0.4971,0.5829,0.4526
55.00000000000001,Male,0.8387,0.1577,0.4906,0.9204,0.0796,0.5094,0.5909,0.8851,0.7055,0.5361
55.00000000000001,Female,0.5236,0.2575,0.3217,0.8444,0.1556,0.6783,0.7667,0.4393,0.5831,0.4532
60.0,Male,0.8387,0.1577,0.4906,0.9204,0.0796,0.5094,0.5909,0.8851,0.7055,0.5361
60.0,Female,0.4936,0.2575,0.3092,0.8395,0.1605,0.6908,0.7833,0.3931,0.5744,0.4434
65.0,Male,0.8387,0.1577,0.4906,0.9204,0.0796,0.5094,0.5909,0.8851,0.7055,0.5361
65.0,Female,0.4635,0.2575,0.3006,0.8429,0.1571,0.6994,0.8167,0.341,0.5717,0.4395
70.0,Male,0.8387,0.1577,0.4906,0.9204,0.0796,0.5094,0.5909,0.8851,0.7055,0.5361
70.0,Female,0.412,0.2575,0.2849,0.8333,0.1667,0.7151,0.85,0.2601,0.5591,0.4268
