Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0114,0.1032,0.2292
5.0,0.0852,0.1994,0.1443
10.0,0.1728,0.3155,0.0283
15.0,0.2091,0.3895,0.0179
20.0,0.2538,0.4602,0.02
25.0,0.3877,0.714,0.078
30.0,0.404,0.6712,0.1134
35.0,0.5041,0.902,0.1564
40.0,0.5362,0.9425,0.1702
45.0,0.565,0.9721,0.1944
50.0,0.6347,1.0329,0.2355
55.00000000000001,0.6378,1.0571,0.2439
60.0,0.6926,1.1737,0.2358
65.0,0.7524,1.2692,0.2411
70.0,0.7542,1.2525,0.238
