Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.8202,0.236,0.6415,0.8645,0.1355,0.3585,0.5397,0.9069,0.753,0.5862
0.0,Female,0.8327,0.2082,0.6316,0.8696,0.1304,0.3684,0.4706,0.9278,0.7506,0.5393
5.0,Male,0.8202,0.236,0.6415,0.8645,0.1355,0.3585,0.5397,0.9069,0.753,0.5862
5.0,Female,0.8327,0.2082,0.6316,0.8696,0.1304,0.3684,0.4706,0.9278,0.7506,0.5393
10.0,Male,0.8202,0.236,0.6415,0.8645,0.1355,0.3585,0.5397,0.9069,0.753,0.5862
10.0,Female,0.8327,0.2082,0.6316,0.8696,0.1304,0.3684,0.4706,0.9278,0.7506,0.5393
15.0,Male,0.8202,0.236,0.6415,0.8645,0.1355,0.3585,0.5397,0.9069,0.753,0.5862
15.0,Female,0.8327,0.2082,0.6316,0.8696,0.1304,0.3684,0.4706,0.9278,0.7506,0.5393
20.0,Male,0.8202,0.236,0.6415,0.8645,0.1355,0.3585,0.5397,0.9069,0.753,0.5862
20.0,Female,0.8327,0.2082,0.6316,0.8696,0.1304,0.3684,0.4706,0.9278,0.7506,0.5393
25.0,Male,0.8202,0.236,0.6415,0.8645,0.1355,0.3585,0.5397,0.9069,0.753,0.5862
25.0,Female,0.8327,0.2082,0.6316,0.8696,0.1304,0.3684,0.4706,0.9278,0.7506,0.5393
30.0,Male,0.8202,0.236,0.6415,0.8645,0.1355,0.3585,0.5397,0.9069,0.753,0.5862
30.0,Female,0.8327,0.2082,0.6316,0.8696,0.1304,0.3684,0.4706,0.9278,0.7506,0.5393
35.0,Male,0.8202,0.236,0.6415,0.8645,0.1355,0.3585,0.5397,0.9069,0.753,0.5862
35.0,Female,0.8327,0.2082,0.6316,0.8696,0.1304,0.3684,0.4706,0.9278,0.7506,0.5393
40.0,Male,0.8202,0.236,0.6415,0.8645,0.1355,0.3585,0.5397,0.9069,0.753,0.5862
40.0,Female,0.8327,0.2082,0.6316,0.8696,0.1304,0.3684,0.4706,0.9278,0.7506,0.5393
45.0,Male,0.8202,0.236,0.6415,0.8645,0.1355,0.3585,0.5397,0.9069,0.753,0.5862
45.0,Female,0.8327,0.2082,0.6316,0.8696,0.1304,0.3684,0.4706,0.9278,0.7506,0.5393
50.0,Male,0.8202,0.236,0.6415,0.8645,0.1355,0.3585,0.5397,0.9069,0.753,0.5862
50.0,Female,0.8327,0.2082,0.6316,0.8696,0.1304,0.3684,0.4706,0.9278,0.7506,0.5393
55.00000000000001,Male,0.8202,0.236,0.6415,0.8645,0.1355,0.3585,0.5397,0.9069,0.753,0.5862
55.00000000000001,Female,0.8327,0.2082,0.6316,0.8696,0.1304,0.3684,0.4706,0.9278,0.7506,0.5393
60.0,Male,0.8202,0.236,0.6415,0.8645,0.1355,0.3585,0.5397,0.9069,0.753,0.5862
60.0,Female,0.8327,0.2082,0.6316,0.8696,0.1304,0.3684,0.4706,0.9278,0.7506,0.5393
65.0,Male,0.8202,0.236,0.6415,0.8645,0.1355,0.3585,0.5397,0.9069,0.753,0.5862
65.0,Female,0.8327,0.2082,0.6316,0.8696,0.1304,0.3684,0.4706,0.9278,0.7506,0.5393
70.0,Male,0.8202,0.236,0.6415,0.8645,0.1355,0.3585,0.5397,0.9069,0.753,0.5862
70.0,Female,0.8327,0.2082,0.6316,0.8696,0.1304,0.3684,0.4706,0.9278,0.7506,0.5393
