Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.8175,0.2471,0.6667,0.8538,0.1462,0.3333,0.5231,0.9141,0.7602,0.5862
0.0,Female,0.8072,0.241,0.65,0.8373,0.1627,0.35,0.4333,0.9259,0.7437,0.52
5.0,Male,0.8175,0.2471,0.6667,0.8538,0.1462,0.3333,0.5231,0.9141,0.7602,0.5862
5.0,Female,0.7711,0.241,0.5294,0.8333,0.1667,0.4706,0.45,0.873,0.6814,0.4865
10.0,Male,0.8175,0.2471,0.6667,0.8538,0.1462,0.3333,0.5231,0.9141,0.7602,0.5862
10.0,Female,0.739,0.241,0.4615,0.837,0.163,0.5385,0.5,0.8148,0.6492,0.48
15.0,Male,0.8175,0.2471,0.6667,0.8538,0.1462,0.3333,0.5231,0.9141,0.7602,0.5862
15.0,Female,0.6988,0.241,0.4051,0.8353,0.1647,0.5949,0.5333,0.7513,0.6202,0.4604
20.0,Male,0.8175,0.2471,0.6667,0.8538,0.1462,0.3333,0.5231,0.9141,0.7602,0.5862
20.0,Female,0.6867,0.241,0.4,0.8491,0.1509,0.6,0.6,0.7143,0.6245,0.48
25.0,Male,0.8175,0.2471,0.6667,0.8538,0.1462,0.3333,0.5231,0.9141,0.7602,0.5862
25.0,Female,0.6546,0.241,0.37,0.8456,0.1544,0.63,0.6167,0.6667,0.6078,0.4625
30.0,Male,0.8175,0.2471,0.6667,0.8538,0.1462,0.3333,0.5231,0.9141,0.7602,0.5862
30.0,Female,0.6466,0.241,0.3679,0.8531,0.1469,0.6321,0.65,0.6455,0.6105,0.4699
35.0,Male,0.8175,0.2471,0.6667,0.8538,0.1462,0.3333,0.5231,0.9141,0.7602,0.5862
35.0,Female,0.6225,0.241,0.3509,0.8519,0.1481,0.6491,0.6667,0.6085,0.6014,0.4598
40.0,Male,0.8175,0.2471,0.6667,0.8538,0.1462,0.3333,0.5231,0.9141,0.7602,0.5862
40.0,Female,0.5944,0.241,0.3333,0.8492,0.1508,0.6667,0.6833,0.5661,0.5913,0.4481
45.0,Male,0.8175,0.2471,0.6667,0.8538,0.1462,0.3333,0.5231,0.9141,0.7602,0.5862
45.0,Female,0.5622,0.241,0.3212,0.8571,0.1429,0.6788,0.7333,0.5079,0.5892,0.4467
50.0,Male,0.8175,0.2471,0.6667,0.8538,0.1462,0.3333,0.5231,0.9141,0.7602,0.5862
50.0,Female,0.5301,0.241,0.3061,0.8529,0.1471,0.6939,0.75,0.4603,0.5795,0.4348
55.00000000000001,Male,0.8175,0.2471,0.6667,0.8538,0.1462,0.3333,0.5231,0.9141,0.7602,0.5862
55.00000000000001,Female,0.5261,0.241,0.3141,0.8817,0.1183,0.6859,0.8167,0.4339,0.5979,0.4537
60.0,Male,0.8175,0.2471,0.6667,0.8538,0.1462,0.3333,0.5231,0.9141,0.7602,0.5862
60.0,Female,0.4659,0.241,0.2914,0.8784,0.1216,0.7086,0.85,0.3439,0.5849,0.434
65.0,Male,0.8175,0.2471,0.6667,0.8538,0.1462,0.3333,0.5231,0.9141,0.7602,0.5862
65.0,Female,0.4177,0.241,0.2751,0.8667,0.1333,0.7249,0.8667,0.2751,0.5709,0.4177
70.0,Male,0.8175,0.2471,0.6667,0.8538,0.1462,0.3333,0.5231,0.9141,0.7602,0.5862
70.0,Female,0.3896,0.241,0.2677,0.8627,0.1373,0.7323,0.8833,0.2328,0.5652,0.4109
